,cik,companyname,entityid,primaryexchange,primarysymbol,siccode,sicdescription,feed_url,SD_url_2014,SD_url_2015,SD_url_2016,feed_retrieved_date
1475,1004155,AGL RESOURCES INC,6562,NYSE,GAS,4924,Natural Gas Distribution,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1004155&start=0&type=SD,,,,2016-04-30
1476,6201,AMERICAN AIRLINES GROUP INC.,8717,Nasdaq Global Market,AAL,4512,"Air Transportation, Scheduled",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=6201&start=0&type=SD,,,,2016-04-30
1477,863064,RIO TINTO PLC,24067,NYSE,RIO,1000,Metal Mining,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=863064&start=0&type=SD,,,,2016-04-30
1478,879526,WABASH NATIONAL CORP /DE,9068,NYSE,WNC,3715,Truck Trailers,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=879526&start=0&type=SD,,,,2016-04-30
1479,355811,GENTEX CORP,1895,Nasdaq Global Market,GNTX,3714,Motor Vehicle Parts and Accessories,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=355811&start=0&type=SD,,,,2016-04-30
1480,1610114,NEW SENIOR INVESTMENT GROUP INC.,937176,NYSE,SNR,6798,Real Estate Investment Trusts,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1610114&start=0&type=SD,,,,2016-04-30
1481,354950,HOME DEPOT INC,9901,NYSE,HD,5211,Lumber and Other Building Materials Dealers,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=354950&start=0&type=SD,,,,2016-04-30
1482,873860,OCWEN FINANCIAL CORP,10413,NYSE,OCN,6162,Mortgage Bankers and Loan Correspondents,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=873860&start=0&type=SD,,,,2016-04-30
1483,203527,VARIAN MEDICAL SYSTEMS INC,8917,NYSE,VAR,3845,Electromedical and Electrotherapeutic Apparatus,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=203527&start=0&type=SD,,,,2016-04-30
1484,883241,SYNOPSYS INC,9572,Nasdaq Global Market,SNPS,7372,Prepackaged Software,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=883241&start=0&type=SD,,,,2016-04-30
1485,751364,"NATIONAL RETAIL PROPERTIES, INC.",11382,NYSE,NNN,6798,Real Estate Investment Trusts,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=751364&start=0&type=SD,,,,2016-04-30
1486,95574,SUPERIOR UNIFORM GROUP INC,2679,Nasdaq Global Market,SGC,2300,Apparel & Other Finishd Prods of Fabrics & Similar Matl,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=95574&start=0&type=SD,,,,2016-04-30
1487,1375877,CANADIAN SOLAR INC.,724142,Nasdaq Global Market,CSIQ,3674,Semiconductors and Related Devices,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1375877&start=0&type=SD,,,,2016-04-30
1488,1158463,JETBLUE AIRWAYS CORP,97488,Nasdaq Global Market,JBLU,4512,"Air Transportation, Scheduled",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1158463&start=0&type=SD,,,,2016-04-30
1489,86312,"TRAVELERS COMPANIES, INC.",8335,NYSE,TRV,6331,"Fire, Marine, and Casualty Insurance",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=86312&start=0&type=SD,,,,2016-04-30
1490,98752,TOROTEL INC,6703,OTC,TTLO,3677,"Electronic Coils, Transformers, and Other Inductors",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=98752&start=0&type=SD,,,,2016-04-30
1491,106640,WHIRLPOOL CORP /DE/,8508,NYSE,WHR,3630,Household Appliances,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=106640&start=0&type=SD,,,,2016-04-30
1492,865752,MONSTER BEVERAGE CORP,7367,Nasdaq Global Market,MNST,2086,Bottled and Canned Soft Drinks and Carbonated Waters,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=865752&start=0&type=SD,,,,2016-04-30
1493,1011835,"MEDIVATION, INC.",9815,Nasdaq Global Market,MDVN,2834,Pharmaceutical Preparations,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1011835&start=0&type=SD,,,,2016-04-30
1494,723531,PAYCHEX INC,11466,Nasdaq Global Market,PAYX,8700,"Services-Engineering, Accounting, Research, Management",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=723531&start=0&type=SD,,,,2016-04-30
1495,849399,SYMANTEC CORP,5996,Nasdaq Global Market,SYMC,7372,Prepackaged Software,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=849399&start=0&type=SD,,,,2016-04-30
1496,103730,VISHAY INTERTECHNOLOGY INC,10900,NYSE,VSH,3670,Electronic Components And Accessories,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=103730&start=0&type=SD,,,,2016-04-30
1497,791519,STAPLES INC,6704,Nasdaq Global Market,SPLS,5940,Miscellaneous Shopping Goods Stores,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=791519&start=0&type=SD,,,,2016-04-30
1498,87347,SCHLUMBERGER LTD /NV/,2410,NYSE,SLB,1389,"Oil and Gas Field Services, Not Elsewhere Classified",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=87347&start=0&type=SD,,,,2016-04-30
1499,202058,HARRIS CORP /DE/,3545,NYSE,HRS,3812,"Search, Detection, Navigation, Guidance, Aeronautical, and Nauti",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=202058&start=0&type=SD,,,,2016-04-30
1500,100517,"UNITED CONTINENTAL HOLDINGS, INC.",2471,NYSE,UAL,4512,"Air Transportation, Scheduled",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=100517&start=0&type=SD,,,,2016-04-30
1501,1077183,NEOGENOMICS INC,3475,Nasdaq Capital Market,NEO,8734,Testing Laboratories,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1077183&start=0&type=SD,,,,2016-04-30
1502,1061894,GILDAN ACTIVEWEAR INC.,9951,NYSE,GIL,2300,Apparel & Other Finishd Prods of Fabrics & Similar Matl,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1061894&start=0&type=SD,,,,2016-04-30
1503,1282266,"WINDSTREAM HOLDINGS, INC.",630551,Nasdaq Global Market,WIN,4813,"Telephone Communications, Except Radiotelephone",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1282266&start=0&type=SD,,,,2016-04-30
1504,1103982,"MONDELEZ INTERNATIONAL, INC.",71240,Nasdaq Global Market,MDLZ,2000,Food and kindred products,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1103982&start=0&type=SD,,,,2016-04-30
1505,811156,CMS ENERGY CORP,3021,NYSE,CMS,4931,Electric and Other Services Combined,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=811156&start=0&type=SD,,,,2016-04-30
1506,1452575,MEAD JOHNSON NUTRITION CO,794428,NYSE,MJN,2000,Food and kindred products,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1452575&start=0&type=SD,,,,2016-04-30
1507,1373715,"SERVICENOW, INC.",719285,NYSE,NOW,7372,Prepackaged Software,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1373715&start=0&type=SD,,,,2016-04-30
1508,1262823,WESTLAKE CHEMICAL CORP,596340,NYSE,WLK,2860,Industrial Organic Chemicals,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1262823&start=0&type=SD,,,,2016-04-30
1509,46765,"HELMERICH & PAYNE, INC.",2230,NYSE,HP,1381,Drilling Oil and Gas Wells,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=46765&start=0&type=SD,,,,2016-04-30
1510,920760,LENNAR CORP /NEW/,29792,NYSE,LEN,1520,General Building Contractors-Residential Buildings,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=920760&start=0&type=SD,,,,2016-04-30
1511,1574963,"WORLD POINT TERMINALS, LP",908931,NYSE,WPT,5171,Petroleum Bulk stations and Terminals,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1574963&start=0&type=SD,,,,2016-04-30
1512,16732,CAMPBELL SOUP CO,8588,NYSE,CPB,2000,Food and kindred products,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=16732&start=0&type=SD,,,,2016-04-30
1513,904979,SHILOH INDUSTRIES INC,7399,Nasdaq Global Market,SHLO,3460,Metal Forgings And Stampings,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=904979&start=0&type=SD,,,,2016-04-30
1514,1025996,KILROY REALTY CORP,8343,NYSE,KRC,6798,Real Estate Investment Trusts,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1025996&start=0&type=SD,,,,2016-04-30
1515,858655,HAYNES INTERNATIONAL INC,30258,Nasdaq Global Market,HAYN,3310,"Steel Works, Blast Furnaces, And Rolling And",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=858655&start=0&type=SD,,,,2016-04-30
1516,814052,TELEFONICA S A,98749,NYSE,TEF,4813,"Telephone Communications, Except Radiotelephone",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=814052&start=0&type=SD,,,,2016-04-30
1517,310056,VICON INDUSTRIES INC /NY/,6137,NYSE MKT,VII,3669,"Communications Equipment, Not Elsewhere Classified",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=310056&start=0&type=SD,,,,2016-04-30
1518,1178819,ALAMOS GOLD INC,375393,NYSE,AGI,1040,Gold And Silver Ores,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1178819&start=0&type=SD,,,,2016-04-30
1519,1038357,PIONEER NATURAL RESOURCES CO,6248,NYSE,PXD,1311,Crude Petroleum and Natural Gas,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1038357&start=0&type=SD,,,,2016-04-30
1520,1090425,LAMAR ADVERTISING CO/NEW,2692,Nasdaq Global Market,LAMR,6798,Real Estate Investment Trusts,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1090425&start=0&type=SD,,,,2016-04-30
1521,884905,PRAXAIR INC,3120,NYSE,PX,2810,Industrial Inorganic Chemicals,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=884905&start=0&type=SD,,,,2016-04-30
1522,1005699,MAGICJACK VOCALTEC LTD,72365,Nasdaq Capital Market,CALL,4813,"Telephone Communications, Except Radiotelephone",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1005699&start=0&type=SD,,,,2016-04-30
1523,1131096,ATHENAHEALTH INC,159787,Nasdaq Global Market,ATHN,7389,"Business Services, Not Elsewhere Classified",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1131096&start=0&type=SD,,,,2016-04-30
1524,879169,INCYTE CORP,6583,Nasdaq Global Market,INCY,8731,Commercial Physical and Biological Research,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=879169&start=0&type=SD,,,,2016-04-30
1525,1001385,NORTHWEST PIPE CO,11593,Nasdaq Global Market,NWPX,3317,Steel Pipe and Tubes,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1001385&start=0&type=SD,,,,2016-04-30
1526,945394,HOSPITALITY PROPERTIES TRUST,3072,NYSE,HPT,6798,Real Estate Investment Trusts,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=945394&start=0&type=SD,,,,2016-04-30
1527,1487371,"GENMARK DIAGNOSTICS, INC.",824263,Nasdaq Global Market,GNMK,3841,Surgical and Medical Instruments and Apparatus,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1487371&start=0&type=SD,,,,2016-04-30
1528,97210,"TERADYNE, INC",1639,NYSE,TER,3825,Instruments for Measuring and Testing of Electricity and Electri,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=97210&start=0&type=SD,,,,2016-04-30
1529,825542,SCOTTS MIRACLE-GRO CO,10471,NYSE,SMG,2870,Agricultural Chemicals,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=825542&start=0&type=SD,,,,2016-04-30
1530,84748,ROGERS CORP,2620,NYSE,ROG,2821,"Plastics Materials, Synthetic Resins, and Nonvulcanizable Elasto",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=84748&start=0&type=SD,,,,2016-04-30
1531,943452,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,4945,NYSE,WAB,3743,Railroad Equipment,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=943452&start=0&type=SD,,,,2016-04-30
1532,5513,UNUM GROUP,3309,NYSE,UNM,6321,Accident and Health Insurance,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=5513&start=0&type=SD,,,,2016-04-30
1533,100378,TWIN DISC INC,7594,Nasdaq Global Market,TWIN,3560,General Industrial Machinery And Equipment,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=100378&start=0&type=SD,,,,2016-04-30
1534,1393052,VEEVA SYSTEMS INC,737944,NYSE,VEEV,7372,Prepackaged Software,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1393052&start=0&type=SD,,,,2016-04-30
1535,916365,TRACTOR SUPPLY CO /DE/,7370,Nasdaq Global Market,TSCO,5200,"Retail-Building Materials, Hardware, Garden Supply",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=916365&start=0&type=SD,,,,2016-04-30
1536,814585,MBIA INC,7168,NYSE,MBI,6351,Surety Insurance,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=814585&start=0&type=SD,,,,2016-04-30
1537,1026655,CORE MOLDING TECHNOLOGIES INC,124,NYSE MKT,CMT,3089,"Plastics Products, Not Elsewhere Classified",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1026655&start=0&type=SD,,,,2016-04-30
1538,103145,VEECO INSTRUMENTS INC,11608,Nasdaq Global Market,VECO,3559,"Special Industry Machinery, Not Elsewhere Classified",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=103145&start=0&type=SD,,,,2016-04-30
1539,879101,KIMCO REALTY CORP,6651,NYSE,KIM,6798,Real Estate Investment Trusts,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=879101&start=0&type=SD,,,,2016-04-30
1540,1323468,GLOBAL PARTNERS LP,673344,NYSE,GLP,5171,Petroleum Bulk stations and Terminals,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1323468&start=0&type=SD,,,,2016-04-30
1541,1359841,HANESBRANDS INC.,709744,NYSE,HBI,5600,Retail-Apparel & Accessory Stores,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1359841&start=0&type=SD,,,,2016-04-30
1542,225263,NEWPORT CORP,115,Nasdaq Global Market,NEWP,3821,Laboratory Apparatus and Furniture,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=225263&start=0&type=SD,,,,2016-04-30
1543,1055160,"MFA FINANCIAL, INC.",10168,NYSE,MFA,6798,Real Estate Investment Trusts,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1055160&start=0&type=SD,,,,2016-04-30
1544,78128,AQUA AMERICA INC,6450,NYSE,WTR,4941,Water Supply,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=78128&start=0&type=SD,,,,2016-04-30
1545,1121484,"OIL STATES INTERNATIONAL, INC",78291,NYSE,OIS,3533,Oil and Gas Field Machinery and Equipment,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1121484&start=0&type=SD,,,,2016-04-30
1546,874716,IDEXX LABORATORIES INC /DE,11057,Nasdaq Global Market,IDXX,2835,In Vitro and In Vivo Diagnostic Substances,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=874716&start=0&type=SD,,,,2016-04-30
1547,1297996,"DIGITAL REALTY TRUST, INC.",645189,NYSE,DLR,6798,Real Estate Investment Trusts,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1297996&start=0&type=SD,,,,2016-04-30
1548,884887,ROYAL CARIBBEAN CRUISES LTD,6117,NYSE,RCL,4400,Water transportation,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=884887&start=0&type=SD,,,,2016-04-30
1549,928876,TOWER SEMICONDUCTOR LTD,2901,Nasdaq Global Market,TSEM,3674,Semiconductors and Related Devices,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=928876&start=0&type=SD,,,,2016-04-30
1550,943819,RESMED INC,4174,NYSE,RMD,3841,Surgical and Medical Instruments and Apparatus,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=943819&start=0&type=SD,,,,2016-04-30
1551,1342874,TERNIUM S.A.,695819,NYSE,TX,3312,"Steel Works, Blast Furnaces (Including Coke Ovens), and Rolling ",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1342874&start=0&type=SD,,,,2016-04-30
1552,1311241,INTERMOLECULAR INC,657705,Nasdaq Global Market,IMI,3674,Semiconductors and Related Devices,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1311241&start=0&type=SD,,,,2016-04-30
1553,1584952,EP ENERGY CORP,914747,NYSE,EPE,1311,Crude Petroleum and Natural Gas,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1584952&start=0&type=SD,,,,2016-04-30
1554,1138951,LEAPFROG ENTERPRISES INC,108193,NYSE,LF,3944,"Games, Toys, and Children's Vehicles, Except Dolls and Bicycles",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1138951&start=0&type=SD,,,,2016-04-30
1555,832101,IDEX CORP /DE/,3872,NYSE,IEX,3561,Pumps and Pumping Equipment,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=832101&start=0&type=SD,,,,2016-04-30
1556,75252,OWENS & MINOR INC/VA/,10704,NYSE,OMI,5047,"Medical, Dental, and Hospital Equipment and Supplies",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=75252&start=0&type=SD,,,,2016-04-30
1557,1164863,"ENPRO INDUSTRIES, INC",95876,NYSE,NPO,3050,"Gaskets, Packing, And Sealing Devices And Rubber",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1164863&start=0&type=SD,,,,2016-04-30
1558,1353283,SPLUNK INC,699512,Nasdaq Global Market,SPLK,7372,Prepackaged Software,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1353283&start=0&type=SD,,,,2016-04-30
1559,1102112,PACWEST BANCORP,70521,Nasdaq Global Market,PACW,6021,National Commercial Banks,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1102112&start=0&type=SD,,,,2016-04-30
1560,78239,PVH CORP. /DE/,7165,NYSE,PVH,2320,"Men's And Boys' Furnishings, Work Clothing, And Allied Garments",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=78239&start=0&type=SD,,,,2016-04-30
1561,1368458,"SALLY BEAUTY HOLDINGS, INC.",717033,NYSE,SBH,5990,"Retail Stores, Not Elsewhere Classified",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1368458&start=0&type=SD,,,,2016-04-30
