id,req_company_name,req_cik,req_url,ret_cik,ret_company_name,ret_description,ret_filing_date,ret_sec_accession_number,ret_title,ret_url
2648,LATTICE SEMICONDUCTOR CORP,855658,http://www.sec.gov/Archives/edgar/data/855658/000085565815000102/0000855658-15-000102-index.htm,855658,LATTICE SEMICONDUCTOR CORP,exhibit101.htm,2015-05-29 13:01:51,0000855658-15-000102,CONFLICT MINERALS REPORT,https://www.sec.gov/Archives/edgar/data/855658/000085565815000102/exhibit101.htm
2649,LATTICE SEMICONDUCTOR CORP,855658,http://www.sec.gov/Archives/edgar/data/855658/000085565815000102/0000855658-15-000102-index.htm,855658,LATTICE SEMICONDUCTOR CORP,latticelogocolorpmsa01.jpg,2015-05-29 13:01:51,0000855658-15-000102,,https://www.sec.gov/Archives/edgar/data/855658/000085565815000102/latticelogocolorpmsa01.jpg
2650,LATTICE SEMICONDUCTOR CORP,855658,http://www.sec.gov/Archives/edgar/data/855658/000085565815000102/0000855658-15-000102-index.htm,855658,LATTICE SEMICONDUCTOR CORP,0000855658-15-000102.txt,2015-05-29 13:01:51,0000855658-15-000102,Complete submission text file,https://www.sec.gov/Archives/edgar/data/855658/000085565815000102/0000855658-15-000102.txt
2651,MATERION CORP,1104657,http://www.sec.gov/Archives/edgar/data/1104657/000110465714000112/0001104657-14-000112-index.htm,1104657,MATERION Corp,formsd.htm,2014-05-30 11:43:58,0001104657-14-000112,SD,https://www.sec.gov/Archives/edgar/data/1104657/000110465714000112/formsd.htm
2652,MATERION CORP,1104657,http://www.sec.gov/Archives/edgar/data/1104657/000110465714000112/0001104657-14-000112-index.htm,1104657,MATERION Corp,exhibit.htm,2014-05-30 11:43:58,0001104657-14-000112,EXHIBIT,https://www.sec.gov/Archives/edgar/data/1104657/000110465714000112/exhibit.htm
2653,MATERION CORP,1104657,http://www.sec.gov/Archives/edgar/data/1104657/000110465714000112/0001104657-14-000112-index.htm,1104657,MATERION Corp,0001104657-14-000112.txt,2014-05-30 11:43:58,0001104657-14-000112,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1104657/000110465714000112/0001104657-14-000112.txt
2654,MATERION CORP,1104657,http://www.sec.gov/Archives/edgar/data/1104657/000110465715000082/0001104657-15-000082-index.htm,1104657,MATERION Corp,mtrn20141231formsd.htm,2015-06-01 10:42:12,0001104657-15-000082,SD,https://www.sec.gov/Archives/edgar/data/1104657/000110465715000082/mtrn20141231formsd.htm
2655,MATERION CORP,1104657,http://www.sec.gov/Archives/edgar/data/1104657/000110465715000082/0001104657-15-000082-index.htm,1104657,MATERION Corp,exhibit.htm,2015-06-01 10:42:12,0001104657-15-000082,EXHIBIT 1.01,https://www.sec.gov/Archives/edgar/data/1104657/000110465715000082/exhibit.htm
2656,MATERION CORP,1104657,http://www.sec.gov/Archives/edgar/data/1104657/000110465715000082/0001104657-15-000082-index.htm,1104657,MATERION Corp,0001104657-15-000082.txt,2015-06-01 10:42:12,0001104657-15-000082,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1104657/000110465715000082/0001104657-15-000082.txt
2657,MISONIX INC,880432,http://www.sec.gov/Archives/edgar/data/880432/000114420414034842/0001144204-14-034842-index.htm,880432,MISONIX INC,v380188_sd.htm,2014-06-02 08:43:20,0001144204-14-034842,SPECIALIZED DISCLOSURE REPORT,https://www.sec.gov/Archives/edgar/data/880432/000114420414034842/v380188_sd.htm
2658,MISONIX INC,880432,http://www.sec.gov/Archives/edgar/data/880432/000114420414034842/0001144204-14-034842-index.htm,880432,MISONIX INC,v380188_ex1-02.htm,2014-06-02 08:43:20,0001144204-14-034842,EXHIBIT 1.02,https://www.sec.gov/Archives/edgar/data/880432/000114420414034842/v380188_ex1-02.htm
2659,MISONIX INC,880432,http://www.sec.gov/Archives/edgar/data/880432/000114420414034842/0001144204-14-034842-index.htm,880432,MISONIX INC,0001144204-14-034842.txt,2014-06-02 08:43:20,0001144204-14-034842,Complete submission text file,https://www.sec.gov/Archives/edgar/data/880432/000114420414034842/0001144204-14-034842.txt
2660,MISONIX INC,880432,http://www.sec.gov/Archives/edgar/data/880432/000114420415034680/0001144204-15-034680-index.htm,880432,MISONIX INC,v412117_sd.htm,2015-06-01 11:40:02,0001144204-15-034680,FORM SD,https://www.sec.gov/Archives/edgar/data/880432/000114420415034680/v412117_sd.htm
2661,MISONIX INC,880432,http://www.sec.gov/Archives/edgar/data/880432/000114420415034680/0001144204-15-034680-index.htm,880432,MISONIX INC,v412117_ex1-01.htm,2015-06-01 11:40:02,0001144204-15-034680,EXHIBIT 1.01,https://www.sec.gov/Archives/edgar/data/880432/000114420415034680/v412117_ex1-01.htm
2662,MISONIX INC,880432,http://www.sec.gov/Archives/edgar/data/880432/000114420415034680/0001144204-15-034680-index.htm,880432,MISONIX INC,0001144204-15-034680.txt,2015-06-01 11:40:02,0001144204-15-034680,Complete submission text file,https://www.sec.gov/Archives/edgar/data/880432/000114420415034680/0001144204-15-034680.txt
2663,"SUNSHINE HEART, INC.",1506492,http://www.sec.gov/Archives/edgar/data/1506492/000110465914042661/0001104659-14-042661-index.htm,1506492,"Sunshine Heart, Inc.",a14-13818_1sd.htm,2014-05-30 08:54:22,0001104659-14-042661,SD,https://www.sec.gov/Archives/edgar/data/1506492/000110465914042661/a14-13818_1sd.htm
2664,"SUNSHINE HEART, INC.",1506492,http://www.sec.gov/Archives/edgar/data/1506492/000110465914042661/0001104659-14-042661-index.htm,1506492,"Sunshine Heart, Inc.",a14-13818_1ex1d02.htm,2014-05-30 08:54:22,0001104659-14-042661,EX-1.02,https://www.sec.gov/Archives/edgar/data/1506492/000110465914042661/a14-13818_1ex1d02.htm
2665,"SUNSHINE HEART, INC.",1506492,http://www.sec.gov/Archives/edgar/data/1506492/000110465914042661/0001104659-14-042661-index.htm,1506492,"Sunshine Heart, Inc.",0001104659-14-042661.txt,2014-05-30 08:54:22,0001104659-14-042661,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1506492/000110465914042661/0001104659-14-042661.txt
2666,"SUNSHINE HEART, INC.",1506492,http://www.sec.gov/Archives/edgar/data/1506492/000110465915042317/0001104659-15-042317-index.htm,1506492,"Sunshine Heart, Inc.",a15-13121_1sd.htm,2015-06-01 11:52:30,0001104659-15-042317,SD,https://www.sec.gov/Archives/edgar/data/1506492/000110465915042317/a15-13121_1sd.htm
2667,"SUNSHINE HEART, INC.",1506492,http://www.sec.gov/Archives/edgar/data/1506492/000110465915042317/0001104659-15-042317-index.htm,1506492,"Sunshine Heart, Inc.",a15-13121_1ex1d01.htm,2015-06-01 11:52:30,0001104659-15-042317,EX-1.01,https://www.sec.gov/Archives/edgar/data/1506492/000110465915042317/a15-13121_1ex1d01.htm
2668,"SUNSHINE HEART, INC.",1506492,http://www.sec.gov/Archives/edgar/data/1506492/000110465915042317/0001104659-15-042317-index.htm,1506492,"Sunshine Heart, Inc.",0001104659-15-042317.txt,2015-06-01 11:52:30,0001104659-15-042317,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1506492/000110465915042317/0001104659-15-042317.txt
2669,ORBCOMM INC.,1361983,http://www.sec.gov/Archives/edgar/data/1361983/000119312515206593/0001193125-15-206593-index.htm,1361983,ORBCOMM Inc.,d934667dsd.htm,2015-05-29 16:01:58,0001193125-15-206593,FORM SD,https://www.sec.gov/Archives/edgar/data/1361983/000119312515206593/d934667dsd.htm
2670,ORBCOMM INC.,1361983,http://www.sec.gov/Archives/edgar/data/1361983/000119312515206593/0001193125-15-206593-index.htm,1361983,ORBCOMM Inc.,d934667dex101.htm,2015-05-29 16:01:58,0001193125-15-206593,EX-1.01,https://www.sec.gov/Archives/edgar/data/1361983/000119312515206593/d934667dex101.htm
2671,ORBCOMM INC.,1361983,http://www.sec.gov/Archives/edgar/data/1361983/000119312515206593/0001193125-15-206593-index.htm,1361983,ORBCOMM Inc.,0001193125-15-206593.txt,2015-05-29 16:01:58,0001193125-15-206593,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1361983/000119312515206593/0001193125-15-206593.txt
2672,"MISTRAS GROUP, INC.",1436126,http://www.sec.gov/Archives/edgar/data/1436126/000110465914043180/0001104659-14-043180-index.htm,1436126,"Mistras Group, Inc.",a14-13825_1sd.htm,2014-06-02 11:54:42,0001104659-14-043180,SD,https://www.sec.gov/Archives/edgar/data/1436126/000110465914043180/a14-13825_1sd.htm
2673,"MISTRAS GROUP, INC.",1436126,http://www.sec.gov/Archives/edgar/data/1436126/000110465914043180/0001104659-14-043180-index.htm,1436126,"Mistras Group, Inc.",a14-13825_1ex1d02.htm,2014-06-02 11:54:42,0001104659-14-043180,EX-1.02,https://www.sec.gov/Archives/edgar/data/1436126/000110465914043180/a14-13825_1ex1d02.htm
2674,"MISTRAS GROUP, INC.",1436126,http://www.sec.gov/Archives/edgar/data/1436126/000110465914043180/0001104659-14-043180-index.htm,1436126,"Mistras Group, Inc.",0001104659-14-043180.txt,2014-06-02 11:54:42,0001104659-14-043180,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1436126/000110465914043180/0001104659-14-043180.txt
2675,"MISTRAS GROUP, INC.",1436126,http://www.sec.gov/Archives/edgar/data/1436126/000143612615000012/0001436126-15-000012-index.htm,1436126,"Mistras Group, Inc.",mistrasformsd.htm,2015-06-01 17:04:36,0001436126-15-000012,FORM SD,https://www.sec.gov/Archives/edgar/data/1436126/000143612615000012/mistrasformsd.htm
2676,"MISTRAS GROUP, INC.",1436126,http://www.sec.gov/Archives/edgar/data/1436126/000143612615000012/0001436126-15-000012-index.htm,1436126,"Mistras Group, Inc.",exhibit101conflictminerals.htm,2015-06-01 17:04:36,0001436126-15-000012,EXHIBIT 1.01,https://www.sec.gov/Archives/edgar/data/1436126/000143612615000012/exhibit101conflictminerals.htm
2677,"MISTRAS GROUP, INC.",1436126,http://www.sec.gov/Archives/edgar/data/1436126/000143612615000012/0001436126-15-000012-index.htm,1436126,"Mistras Group, Inc.",0001436126-15-000012.txt,2015-06-01 17:04:36,0001436126-15-000012,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1436126/000143612615000012/0001436126-15-000012.txt
2678,MICROSEMI CORP,310568,http://www.sec.gov/Archives/edgar/data/310568/000031056814000093/0000310568-14-000093-index.htm,310568,MICROSEMI CORP,msccformsd.htm,2014-05-30 17:43:43,0000310568-14-000093,SD,https://www.sec.gov/Archives/edgar/data/310568/000031056814000093/msccformsd.htm
2679,MICROSEMI CORP,310568,http://www.sec.gov/Archives/edgar/data/310568/000031056814000093/0000310568-14-000093-index.htm,310568,MICROSEMI CORP,msccconflictmineralsreport.htm,2014-05-30 17:43:43,0000310568-14-000093,EXHIBIT,https://www.sec.gov/Archives/edgar/data/310568/000031056814000093/msccconflictmineralsreport.htm
2680,MICROSEMI CORP,310568,http://www.sec.gov/Archives/edgar/data/310568/000031056814000093/0000310568-14-000093-index.htm,310568,MICROSEMI CORP,0000310568-14-000093.txt,2014-05-30 17:43:43,0000310568-14-000093,Complete submission text file,https://www.sec.gov/Archives/edgar/data/310568/000031056814000093/0000310568-14-000093.txt
2681,MICROSEMI CORP,310568,http://www.sec.gov/Archives/edgar/data/310568/000031056815000121/0000310568-15-000121-index.htm,310568,MICROSEMI CORP,formsd2014.htm,2015-06-01 16:27:32,0000310568-15-000121,SD,https://www.sec.gov/Archives/edgar/data/310568/000031056815000121/formsd2014.htm
2682,MICROSEMI CORP,310568,http://www.sec.gov/Archives/edgar/data/310568/000031056815000121/0000310568-15-000121-index.htm,310568,MICROSEMI CORP,sdex101conflictmineralsrep.htm,2015-06-01 16:27:32,0000310568-15-000121,EXHIBIT 1.01,https://www.sec.gov/Archives/edgar/data/310568/000031056815000121/sdex101conflictmineralsrep.htm
2683,MICROSEMI CORP,310568,http://www.sec.gov/Archives/edgar/data/310568/000031056815000121/0000310568-15-000121-index.htm,310568,MICROSEMI CORP,0000310568-15-000121.txt,2015-06-01 16:27:32,0000310568-15-000121,Complete submission text file,https://www.sec.gov/Archives/edgar/data/310568/000031056815000121/0000310568-15-000121.txt
2684,LEXMARK INTERNATIONAL INC /KY/,1001288,http://www.sec.gov/Archives/edgar/data/1001288/000100128814000025/0001001288-14-000025-index.htm,1001288,LEXMARK INTERNATIONAL INC /KY/,formsd.htm,2014-05-30 12:11:01,0001001288-14-000025,FORM SD,https://www.sec.gov/Archives/edgar/data/1001288/000100128814000025/formsd.htm
2685,LEXMARK INTERNATIONAL INC /KY/,1001288,http://www.sec.gov/Archives/edgar/data/1001288/000100128814000025/0001001288-14-000025-index.htm,1001288,LEXMARK INTERNATIONAL INC /KY/,exhibit102.htm,2014-05-30 12:11:01,0001001288-14-000025,EXHIBIT 1.02,https://www.sec.gov/Archives/edgar/data/1001288/000100128814000025/exhibit102.htm
2686,LEXMARK INTERNATIONAL INC /KY/,1001288,http://www.sec.gov/Archives/edgar/data/1001288/000100128814000025/0001001288-14-000025-index.htm,1001288,LEXMARK INTERNATIONAL INC /KY/,0001001288-14-000025.txt,2014-05-30 12:11:01,0001001288-14-000025,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1001288/000100128814000025/0001001288-14-000025.txt
2687,LEXMARK INTERNATIONAL INC /KY/,1001288,http://www.sec.gov/Archives/edgar/data/1001288/000100128815000025/0001001288-15-000025-index.htm,1001288,LEXMARK INTERNATIONAL INC /KY/,formsd.htm,2015-05-28 17:03:17,0001001288-15-000025,FORM SD,https://www.sec.gov/Archives/edgar/data/1001288/000100128815000025/formsd.htm
2688,LEXMARK INTERNATIONAL INC /KY/,1001288,http://www.sec.gov/Archives/edgar/data/1001288/000100128815000025/0001001288-15-000025-index.htm,1001288,LEXMARK INTERNATIONAL INC /KY/,exhibit101.htm,2015-05-28 17:03:17,0001001288-15-000025,EXHIBIT 1.01,https://www.sec.gov/Archives/edgar/data/1001288/000100128815000025/exhibit101.htm
2689,LEXMARK INTERNATIONAL INC /KY/,1001288,http://www.sec.gov/Archives/edgar/data/1001288/000100128815000025/0001001288-15-000025-index.htm,1001288,LEXMARK INTERNATIONAL INC /KY/,0001001288-15-000025.txt,2015-05-28 17:03:17,0001001288-15-000025,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1001288/000100128815000025/0001001288-15-000025.txt
2690,OMNOVA SOLUTIONS INC,1090061,http://www.sec.gov/Archives/edgar/data/1090061/000119312514219406/0001193125-14-219406-index.htm,1090061,OMNOVA SOLUTIONS INC,d734888dsd.htm,2014-05-30 14:03:23,0001193125-14-219406,FORM SD,https://www.sec.gov/Archives/edgar/data/1090061/000119312514219406/d734888dsd.htm
2691,OMNOVA SOLUTIONS INC,1090061,http://www.sec.gov/Archives/edgar/data/1090061/000119312514219406/0001193125-14-219406-index.htm,1090061,OMNOVA SOLUTIONS INC,0001193125-14-219406.txt,2014-05-30 14:03:23,0001193125-14-219406,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1090061/000119312514219406/0001193125-14-219406.txt
2692,ULTRALIFE CORP,875657,http://www.sec.gov/Archives/edgar/data/875657/000087565714000018/0000875657-14-000018-index.htm,875657,ULTRALIFE CORP,formsd13.htm,2014-06-02 10:19:27,0000875657-14-000018,FORM SD,https://www.sec.gov/Archives/edgar/data/875657/000087565714000018/formsd13.htm
2693,ULTRALIFE CORP,875657,http://www.sec.gov/Archives/edgar/data/875657/000087565714000018/0000875657-14-000018-index.htm,875657,ULTRALIFE CORP,formsd2013exh.htm,2014-06-02 10:19:27,0000875657-14-000018,CONFLICT MINERALS REPORT,https://www.sec.gov/Archives/edgar/data/875657/000087565714000018/formsd2013exh.htm
2694,ULTRALIFE CORP,875657,http://www.sec.gov/Archives/edgar/data/875657/000087565714000018/0000875657-14-000018-index.htm,875657,ULTRALIFE CORP,0000875657-14-000018.txt,2014-06-02 10:19:27,0000875657-14-000018,Complete submission text file,https://www.sec.gov/Archives/edgar/data/875657/000087565714000018/0000875657-14-000018.txt
2695,ULTRALIFE CORP,875657,http://www.sec.gov/Archives/edgar/data/875657/000087565715000034/0000875657-15-000034-index.htm,875657,ULTRALIFE CORP,formsd14.htm,2015-06-01 17:18:42,0000875657-15-000034,,https://www.sec.gov/Archives/edgar/data/875657/000087565715000034/formsd14.htm
2696,ULTRALIFE CORP,875657,http://www.sec.gov/Archives/edgar/data/875657/000087565715000034/0000875657-15-000034-index.htm,875657,ULTRALIFE CORP,formsd2014exh.htm,2015-06-01 17:18:42,0000875657-15-000034,ULTRALIFE CORPORATION,https://www.sec.gov/Archives/edgar/data/875657/000087565715000034/formsd2014exh.htm
2697,ULTRALIFE CORP,875657,http://www.sec.gov/Archives/edgar/data/875657/000087565715000034/0000875657-15-000034-index.htm,875657,ULTRALIFE CORP,0000875657-15-000034.txt,2015-06-01 17:18:42,0000875657-15-000034,Complete submission text file,https://www.sec.gov/Archives/edgar/data/875657/000087565715000034/0000875657-15-000034.txt
2698,NAVISTAR INTERNATIONAL CORP,808450,http://www.sec.gov/Archives/edgar/data/808450/000119312514218161/0001193125-14-218161-index.htm,808450,NAVISTAR INTERNATIONAL CORP,d735703dsd.htm,2014-05-30 06:09:33,0001193125-14-218161,FORM SD,https://www.sec.gov/Archives/edgar/data/808450/000119312514218161/d735703dsd.htm
2699,NAVISTAR INTERNATIONAL CORP,808450,http://www.sec.gov/Archives/edgar/data/808450/000119312514218161/0001193125-14-218161-index.htm,808450,NAVISTAR INTERNATIONAL CORP,d735703dex102.htm,2014-05-30 06:09:33,0001193125-14-218161,EX-1.02,https://www.sec.gov/Archives/edgar/data/808450/000119312514218161/d735703dex102.htm
2700,NAVISTAR INTERNATIONAL CORP,808450,http://www.sec.gov/Archives/edgar/data/808450/000119312514218161/0001193125-14-218161-index.htm,808450,NAVISTAR INTERNATIONAL CORP,0001193125-14-218161.txt,2014-05-30 06:09:33,0001193125-14-218161,Complete submission text file,https://www.sec.gov/Archives/edgar/data/808450/000119312514218161/0001193125-14-218161.txt
2701,NAVISTAR INTERNATIONAL CORP,808450,http://www.sec.gov/Archives/edgar/data/808450/000119312515202082/0001193125-15-202082-index.htm,808450,NAVISTAR INTERNATIONAL CORP,d932744dsd.htm,2015-05-27 17:02:07,0001193125-15-202082,SD,https://www.sec.gov/Archives/edgar/data/808450/000119312515202082/d932744dsd.htm
2702,NAVISTAR INTERNATIONAL CORP,808450,http://www.sec.gov/Archives/edgar/data/808450/000119312515202082/0001193125-15-202082-index.htm,808450,NAVISTAR INTERNATIONAL CORP,d932744dex101.htm,2015-05-27 17:02:07,0001193125-15-202082,EX-1.01,https://www.sec.gov/Archives/edgar/data/808450/000119312515202082/d932744dex101.htm
2703,NAVISTAR INTERNATIONAL CORP,808450,http://www.sec.gov/Archives/edgar/data/808450/000119312515202082/0001193125-15-202082-index.htm,808450,NAVISTAR INTERNATIONAL CORP,0001193125-15-202082.txt,2015-05-27 17:02:07,0001193125-15-202082,Complete submission text file,https://www.sec.gov/Archives/edgar/data/808450/000119312515202082/0001193125-15-202082.txt
2704,CHIPMOS TECHNOLOGIES BERMUDA LTD,1133478,http://www.sec.gov/Archives/edgar/data/1133478/000119312514218188/0001193125-14-218188-index.htm,1133478,CHIPMOS TECHNOLOGIES BERMUDA LTD,d736061dsd.htm,2014-05-30 06:25:06,0001193125-14-218188,FORM SD,https://www.sec.gov/Archives/edgar/data/1133478/000119312514218188/d736061dsd.htm
2705,CHIPMOS TECHNOLOGIES BERMUDA LTD,1133478,http://www.sec.gov/Archives/edgar/data/1133478/000119312514218188/0001193125-14-218188-index.htm,1133478,CHIPMOS TECHNOLOGIES BERMUDA LTD,0001193125-14-218188.txt,2014-05-30 06:25:06,0001193125-14-218188,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1133478/000119312514218188/0001193125-14-218188.txt
