,link,size,filing_date,year,cik
5962,https://www.sec.gov/Archives/edgar/data/769397/000076939717000032/0000769397-17-000032-index.htm,57 KB,2017-05-31,2017,0000769397
5967,https://www.sec.gov/Archives/edgar/data/31347/000003134717000022/0000031347-17-000022-index.htm,307 KB,2017-05-30,2017,0000031347
5971,https://www.sec.gov/Archives/edgar/data/920321/000092032117000058/0000920321-17-000058-index.htm,81 KB,2017-05-31,2017,0000920321
5977,https://www.sec.gov/Archives/edgar/data/1024672/000117891317001605/0001178913-17-001605-index.htm,84 KB,2017-05-25,2017,0001024672
5983,https://www.sec.gov/Archives/edgar/data/31791/000119312517188369/0001193125-17-188369-index.htm,33 KB,2017-05-31,2017,0000031791
5989,https://www.sec.gov/Archives/edgar/data/79879/000007987917000059/0000079879-17-000059-index.htm,104 KB,2017-05-31,2017,0000079879
5997,https://www.sec.gov/Archives/edgar/data/1082554/000110465917035410/0001104659-17-035410-index.htm,23 KB,2017-05-26,2017,0001082554
6003,https://www.sec.gov/Archives/edgar/data/1493137/000107997317000311/0001079973-17-000311-index.htm,74 KB,2017-05-31,2017,0001493137
6009,https://www.sec.gov/Archives/edgar/data/1036262/000103626217000039/0001036262-17-000039-index.htm,20 KB,2017-05-25,2017,0001036262
6014,https://www.sec.gov/Archives/edgar/data/888504/000156459017011841/0001564590-17-011841-index.htm,27 KB,2017-05-30,2017,0000888504
6020,https://www.sec.gov/Archives/edgar/data/1040161/000104016117000028/0001040161-17-000028-index.htm,26 KB,2017-05-31,2017,0001040161
6027,https://www.sec.gov/Archives/edgar/data/1086600/000155837017003743/0001558370-17-003743-index.htm,31 KB,2017-05-08,2017,0001086600
6033,https://www.sec.gov/Archives/edgar/data/910638/000091063817000008/0000910638-17-000008-index.htm,647 KB,2017-05-31,2017,0000910638
6039,https://www.sec.gov/Archives/edgar/data/768411/000089710117000638/0000897101-17-000638-index.htm,61 KB,2017-05-16,2017,0000768411
6045,https://www.sec.gov/Archives/edgar/data/1601046/000160104617000013/0001601046-17-000013-index.htm,675 KB,2017-05-31,2017,0001601046
6049,https://www.sec.gov/Archives/edgar/data/1449732/000119312517188670/0001193125-17-188670-index.htm,17 KB,2017-05-31,2017,0001449732
6055,https://www.sec.gov/Archives/edgar/data/931584/000119312517173196/0001193125-17-173196-index.htm,17 KB,2017-05-17,2017,0000931584
6061,https://www.sec.gov/Archives/edgar/data/1039101/000156761917001143/0001567619-17-001143-index.htm,233 KB,2017-05-25,2017,0001039101
6067,https://www.sec.gov/Archives/edgar/data/59255/000005925517000059/0000059255-17-000059-index.htm,13 KB,2017-05-30,2017,0000059255
6073,https://www.sec.gov/Archives/edgar/data/1533758/000153375817000036/0001533758-17-000036-index.htm,419 KB,2017-05-24,2017,0001533758
6077,https://www.sec.gov/Archives/edgar/data/1069258/000106925817000018/0001069258-17-000018-index.htm,42 KB,2017-05-31,2017,0001069258
6083,https://www.sec.gov/Archives/edgar/data/918160/000091816017000115/0000918160-17-000115-index.htm,37 KB,2017-05-26,2017,0000918160
6089,https://www.sec.gov/Archives/edgar/data/1375877/000110465917036384/0001104659-17-036384-index.htm,28 KB,2017-05-31,2017,0001375877
6095,https://www.sec.gov/Archives/edgar/data/719135/000071913517000018/0000719135-17-000018-index.htm,186 KB,2017-05-31,2017,0000719135
6101,https://www.sec.gov/Archives/edgar/data/832101/000083210117000031/0000832101-17-000031-index.htm,513 KB,2017-05-31,2017,0000832101
6107,https://www.sec.gov/Archives/edgar/data/1467761/000165495417005051/0001654954-17-005051-index.htm,39 KB,2017-05-24,2017,0001467761
6113,https://www.sec.gov/Archives/edgar/data/1101396/000110139617000020/0001101396-17-000020-index.htm,46 KB,2017-05-26,2017,0001101396
6119,https://www.sec.gov/Archives/edgar/data/1138639/000113863917000038/0001138639-17-000038-index.htm,360 KB,2017-05-30,2017,0001138639
6124,https://www.sec.gov/Archives/edgar/data/314590/000031459017000009/0000314590-17-000009-index.htm,4 KB,2017-05-31,2017,0000314590
6130,https://www.sec.gov/Archives/edgar/data/1495320/000149532017000018/0001495320-17-000018-index.htm,108 KB,2017-05-31,2017,0001495320
6136,https://www.sec.gov/Archives/edgar/data/1477294/000147729417000064/0001477294-17-000064-index.htm,574 KB,2017-05-31,2017,0001477294
6142,https://www.sec.gov/Archives/edgar/data/56047/000114036117023065/0001140361-17-023065-index.htm,19 KB,2017-05-31,2017,0000056047
6147,https://www.sec.gov/Archives/edgar/data/97476/000156459017011922/0001564590-17-011922-index.htm,844 KB,2017-05-31,2017,0000097476
6153,https://www.sec.gov/Archives/edgar/data/67887/000006788717000029/0000067887-17-000029-index.htm,463 KB,2017-05-31,2017,0000067887
6161,https://www.sec.gov/Archives/edgar/data/278166/000027816617000016/0000278166-17-000016-index.htm,40 KB,2017-05-31,2017,0000278166
6166,https://www.sec.gov/Archives/edgar/data/1005229/000100522917000200/0001005229-17-000200-index.htm,34 KB,2017-05-31,2017,0001005229
6172,https://www.sec.gov/Archives/edgar/data/26076/000110465917036520/0001104659-17-036520-index.htm,175 KB,2017-05-31,2017,0000026076
6178,https://www.sec.gov/Archives/edgar/data/1521332/000152133217000037/0001521332-17-000037-index.htm,384 KB,2017-05-31,2017,0001521332
6184,https://www.sec.gov/Archives/edgar/data/1136294/000110465917035699/0001104659-17-035699-index.htm,42 KB,2017-05-26,2017,0001136294
6190,https://www.sec.gov/Archives/edgar/data/66740/000110465917036452/0001104659-17-036452-index.htm,438 KB,2017-05-31,2017,0000066740
6196,https://www.sec.gov/Archives/edgar/data/1423221/000119312517188383/0001193125-17-188383-index.htm,14 KB,2017-05-31,2017,0001423221
6202,https://www.sec.gov/Archives/edgar/data/1361983/000119312517185751/0001193125-17-185751-index.htm,26 KB,2017-05-26,2017,0001361983
6207,https://www.sec.gov/Archives/edgar/data/883943/000088394317000076/0000883943-17-000076-index.htm,51 KB,2017-05-30,2017,0000883943
6213,https://www.sec.gov/Archives/edgar/data/1337117/000117891317001678/0001178913-17-001678-index.htm,425 KB,2017-05-31,2017,0001337117
6217,https://www.sec.gov/Archives/edgar/data/4127/000000412717000022/0000004127-17-000022-index.htm,264 KB,2017-05-31,2017,0000004127
6221,https://www.sec.gov/Archives/edgar/data/1515156/000151515617000056/0001515156-17-000056-index.htm,39 KB,2017-05-22,2017,0001515156
6227,https://www.sec.gov/Archives/edgar/data/1408075/000140807517000023/0001408075-17-000023-index.htm,32 KB,2017-05-23,2017,0001408075
6233,https://www.sec.gov/Archives/edgar/data/877212/000119312517188995/0001193125-17-188995-index.htm,227 KB,2017-05-31,2017,0000877212
6239,https://www.sec.gov/Archives/edgar/data/1528849/000119312517185690/0001193125-17-185690-index.htm,94 KB,2017-05-26,2017,0001528849
6245,https://www.sec.gov/Archives/edgar/data/1670541/000167054117000031/0001670541-17-000031-index.htm,760 KB,2017-05-26,2017,0001670541
6248,https://www.sec.gov/Archives/edgar/data/1438133/000156459017011340/0001564590-17-011340-index.htm,152 KB,2017-05-19,2017,0001438133
6252,https://www.sec.gov/Archives/edgar/data/896985/000119312517188802/0001193125-17-188802-index.htm,30 KB,2017-05-31,2017,0000896985
6258,https://www.sec.gov/Archives/edgar/data/1082923/000114036117023097/0001140361-17-023097-index.htm,13 KB,2017-05-31,2017,0001082923
6264,https://www.sec.gov/Archives/edgar/data/934612/000093461217000010/0000934612-17-000010-index.htm,42 KB,2017-05-31,2017,0000934612
6267,https://www.sec.gov/Archives/edgar/data/1287213/000110465917036412/0001104659-17-036412-index.htm,63 KB,2017-05-31,2017,0001287213
6273,https://www.sec.gov/Archives/edgar/data/28917/000002891717000123/0000028917-17-000123-index.htm,254 KB,2017-05-31,2017,0000028917
6279,https://www.sec.gov/Archives/edgar/data/929008/000092900817000015/0000929008-17-000015-index.htm,54 KB,2017-05-26,2017,0000929008
6285,https://www.sec.gov/Archives/edgar/data/1091223/000119312517188769/0001193125-17-188769-index.htm,29 KB,2017-05-31,2017,0001091223
6289,https://www.sec.gov/Archives/edgar/data/1365038/000119312517189316/0001193125-17-189316-index.htm,16 KB,2017-05-31,2017,0001365038
6297,https://www.sec.gov/Archives/edgar/data/1504461/000150446117000012/0001504461-17-000012-index.htm,77 KB,2017-05-24,2017,0001504461
6302,https://www.sec.gov/Archives/edgar/data/1371217/000155837017004426/0001558370-17-004426-index.htm,40 KB,2017-05-19,2017,0001371217
6308,https://www.sec.gov/Archives/edgar/data/1095981/000156459017011949/0001564590-17-011949-index.htm,480 KB,2017-05-31,2017,0001095981
6312,https://www.sec.gov/Archives/edgar/data/1045309/000104530917000069/0001045309-17-000069-index.htm,56 KB,2017-05-22,2017,0001045309
6318,https://www.sec.gov/Archives/edgar/data/1019671/000119312517189401/0001193125-17-189401-index.htm,23 KB,2017-05-31,2017,0001019671
6324,https://www.sec.gov/Archives/edgar/data/934648/000143774917009951/0001437749-17-009951-index.htm,47 KB,2017-05-24,2017,0000934648
6329,https://www.sec.gov/Archives/edgar/data/726514/000072651417000036/0000726514-17-000036-index.htm,435 KB,2017-05-31,2017,0000726514
6335,https://www.sec.gov/Archives/edgar/data/1179821/000119312517188689/0001193125-17-188689-index.htm,17 KB,2017-05-31,2017,0001179821
6340,https://www.sec.gov/Archives/edgar/data/1344596/000134459617000035/0001344596-17-000035-index.htm,302 KB,2017-05-31,2017,0001344596
6344,https://www.sec.gov/Archives/edgar/data/1140310/000114420417035904/0001144204-17-035904-index.htm,25 KB,2017-07-06,2017,0001140310
6349,https://www.sec.gov/Archives/edgar/data/1024725/000119312517185231/0001193125-17-185231-index.htm,42 KB,2017-05-26,2017,0001024725
6355,https://www.sec.gov/Archives/edgar/data/904979/000090497917000016/0000904979-17-000016-index.htm,42 KB,2017-05-31,2017,0000904979
6361,https://www.sec.gov/Archives/edgar/data/1443669/000143774917010378/0001437749-17-010378-index.htm,55 KB,2017-05-31,2017,0001443669
6363,https://www.sec.gov/Archives/edgar/data/1046995/000121390017006017/0001213900-17-006017-index.htm,20 KB,2017-05-31,2017,0001046995
6369,https://www.sec.gov/Archives/edgar/data/886986/000095014217001140/0000950142-17-001140-index.htm,23 KB,2017-05-31,2017,0000886986
6375,https://www.sec.gov/Archives/edgar/data/1512673/000119312517187380/0001193125-17-187380-index.htm,15 KB,2017-05-30,2017,0001512673
6378,https://www.sec.gov/Archives/edgar/data/1575360/000157536017000020/0001575360-17-000020-index.htm,270 KB,2017-05-31,2017,0001575360
6381,https://www.sec.gov/Archives/edgar/data/877890/000119312517188740/0001193125-17-188740-index.htm,218 KB,2017-05-31,2017,0000877890
6387,https://www.sec.gov/Archives/edgar/data/924822/000157104917005524/0001571049-17-005524-index.htm,42 KB,2017-05-31,2017,0000924822
6393,https://www.sec.gov/Archives/edgar/data/1370880/000137088017000019/0001370880-17-000019-index.htm,407 KB,2017-05-31,2017,0001370880
6398,https://www.sec.gov/Archives/edgar/data/313838/000090342317000401/0000903423-17-000401-index.htm,309 KB,2017-05-31,2017,0000313838
6404,https://www.sec.gov/Archives/edgar/data/97134/000009713417000022/0000097134-17-000022-index.htm,1 MB,2017-05-26,2017,0000097134
6410,https://www.sec.gov/Archives/edgar/data/1145197/000115752317001701/0001157523-17-001701-index.htm,48 KB,2017-05-31,2017,0001145197
6416,https://www.sec.gov/Archives/edgar/data/927003/000092700317000032/0000927003-17-000032-index.htm,55 KB,2017-05-31,2017,0000927003
6422,https://www.sec.gov/Archives/edgar/data/915779/000091577917000020/0000915779-17-000020-index.htm,62 KB,2017-05-31,2017,0000915779
6428,https://www.sec.gov/Archives/edgar/data/1111928/000111192817000108/0001111928-17-000108-index.htm,59 KB,2017-05-31,2017,0001111928
6434,https://www.sec.gov/Archives/edgar/data/707549/000070754917000071/0000707549-17-000071-index.htm,617 KB,2017-05-31,2017,0000707549
6440,https://www.sec.gov/Archives/edgar/data/896878/000089687817000050/0000896878-17-000050-index.htm,271 KB,2017-05-26,2017,0000896878
6446,https://www.sec.gov/Archives/edgar/data/1487952/000148795217000025/0001487952-17-000025-index.htm,46 KB,2017-05-31,2017,0001487952
6452,https://www.sec.gov/Archives/edgar/data/1254699/000110465917036493/0001104659-17-036493-index.htm,129 KB,2017-05-31,2017,0001254699
6458,https://www.sec.gov/Archives/edgar/data/918251/000114036117023025/0001140361-17-023025-index.htm,473 KB,2017-05-31,2017,0000918251
6464,https://www.sec.gov/Archives/edgar/data/889132/000119312517188189/0001193125-17-188189-index.htm,16 KB,2017-05-31,2017,0000889132
6470,https://www.sec.gov/Archives/edgar/data/1375365/000119312517188188/0001193125-17-188188-index.htm,196 KB,2017-05-31,2017,0001375365
6481,https://www.sec.gov/Archives/edgar/data/1091587/000110465917036172/0001104659-17-036172-index.htm,683 KB,2017-05-30,2017,0001091587
6489,https://www.sec.gov/Archives/edgar/data/1000230/000143774917010101/0001437749-17-010101-index.htm,198 KB,2017-05-25,2017,0001000230
6495,https://www.sec.gov/Archives/edgar/data/1062231/000106223117000040/0001062231-17-000040-index.htm,82 KB,2017-05-24,2017,0001062231
6501,https://www.sec.gov/Archives/edgar/data/1006045/000156459017011933/0001564590-17-011933-index.htm,577 KB,2017-05-31,2017,0001006045
6507,https://www.sec.gov/Archives/edgar/data/914025/000091402517000026/0000914025-17-000026-index.htm,342 KB,2017-05-31,2017,0000914025
6513,https://www.sec.gov/Archives/edgar/data/72573/000095014217001142/0000950142-17-001142-index.htm,70 KB,2017-05-31,2017,0000072573
6519,https://www.sec.gov/Archives/edgar/data/896494/000117891317001676/0001178913-17-001676-index.htm,321 KB,2017-05-31,2017,0000896494
6525,https://www.sec.gov/Archives/edgar/data/1368622/000110465917036472/0001104659-17-036472-index.htm,434 KB,2017-05-31,2017,0001368622
6531,https://www.sec.gov/Archives/edgar/data/1561627/000119312517184896/0001193125-17-184896-index.htm,19 KB,2017-05-26,2017,0001561627
6537,https://www.sec.gov/Archives/edgar/data/743988/000074398817000048/0000743988-17-000048-index.htm,29 KB,2017-05-19,2017,0000743988
6543,https://www.sec.gov/Archives/edgar/data/1015820/000101582017000015/0001015820-17-000015-index.htm,20 KB,2017-04-24,2017,0001015820
6549,https://www.sec.gov/Archives/edgar/data/1045810/000104581017000099/0001045810-17-000099-index.htm,266 KB,2017-05-31,2017,0001045810
6555,https://www.sec.gov/Archives/edgar/data/1111335/000119312517187501/0001193125-17-187501-index.htm,73 KB,2017-05-30,2017,0001111335
6561,https://www.sec.gov/Archives/edgar/data/730255/000120677417001752/0001206774-17-001752-index.htm,124 KB,2017-05-31,2017,0000730255
6567,https://www.sec.gov/Archives/edgar/data/1551182/000155118217000141/0001551182-17-000141-index.htm,504 KB,2017-05-25,2017,0001551182
6573,https://www.sec.gov/Archives/edgar/data/104889/000010488917000027/0000104889-17-000027-index.htm,96 KB,2017-05-31,2017,0000104889
6579,https://www.sec.gov/Archives/edgar/data/1094517/000119312517188197/0001193125-17-188197-index.htm,37 KB,2017-05-31,2017,0001094517
6585,https://www.sec.gov/Archives/edgar/data/1038074/000110465917036184/0001104659-17-036184-index.htm,219 KB,2017-05-30,2017,0001038074
6591,https://www.sec.gov/Archives/edgar/data/56978/000005697817000073/0000056978-17-000073-index.htm,645 KB,2017-05-17,2017,0000056978
6597,https://www.sec.gov/Archives/edgar/data/1121788/000161577417002818/0001615774-17-002818-index.htm,34 KB,2017-05-31,2017,0001121788
6601,https://www.sec.gov/Archives/edgar/data/1585364/000158536417000083/0001585364-17-000083-index.htm,23 KB,2017-05-30,2017,0001585364
6605,https://www.sec.gov/Archives/edgar/data/18396/000119312517188562/0001193125-17-188562-index.htm,101 KB,2017-05-31,2017,0000018396
6611,https://www.sec.gov/Archives/edgar/data/1289308/000128930817000023/0001289308-17-000023-index.htm,378 KB,2017-05-31,2017,0001289308
6617,https://www.sec.gov/Archives/edgar/data/1387467/000138746717000052/0001387467-17-000052-index.htm,39 KB,2017-05-19,2017,0001387467
6623,https://www.sec.gov/Archives/edgar/data/824142/000082414217000114/0000824142-17-000114-index.htm,44 KB,2017-05-30,2017,0000824142
6629,https://www.sec.gov/Archives/edgar/data/1090872/000156459017011821/0001564590-17-011821-index.htm,56 KB,2017-05-30,2017,0001090872
6638,https://www.sec.gov/Archives/edgar/data/1022652/000102265217000082/0001022652-17-000082-index.htm,286 KB,2017-09-25,2017,0001022652
6644,https://www.sec.gov/Archives/edgar/data/1069183/000106918317000100/0001069183-17-000100-index.htm,526 KB,2017-05-26,2017,0001069183
6653,https://www.sec.gov/Archives/edgar/data/52795/000005279517000017/0000052795-17-000017-index.htm,102 KB,2017-05-31,2017,0000052795
6659,https://www.sec.gov/Archives/edgar/data/105634/000010563417000095/0000105634-17-000095-index.htm,109 KB,2017-05-31,2017,0000105634
6663,https://www.sec.gov/Archives/edgar/data/815093/000089710117000675/0000897101-17-000675-index.htm,32 KB,2017-05-30,2017,0000815093
6669,https://www.sec.gov/Archives/edgar/data/1506307/000150630717000023/0001506307-17-000023-index.htm,66 KB,2017-05-31,2017,0001506307
6677,https://www.sec.gov/Archives/edgar/data/943819/000119312517181713/0001193125-17-181713-index.htm,51 KB,2017-05-24,2017,0000943819
6684,https://www.sec.gov/Archives/edgar/data/1364885/000162828017006116/0001628280-17-006116-index.htm,87 KB,2017-05-31,2017,0001364885
6690,https://www.sec.gov/Archives/edgar/data/1452857/000145285717000020/0001452857-17-000020-index.htm,88 KB,2017-05-30,2017,0001452857
6695,https://www.sec.gov/Archives/edgar/data/1113481/000111348117000024/0001113481-17-000024-index.htm,23 KB,2017-06-26,2017,0001113481
6699,https://www.sec.gov/Archives/edgar/data/874716/000114420417030120/0001144204-17-030120-index.htm,93 KB,2017-05-30,2017,0000874716
6705,https://www.sec.gov/Archives/edgar/data/1166388/000116638817000076/0001166388-17-000076-index.htm,92 KB,2017-05-30,2017,0001166388
6711,https://www.sec.gov/Archives/edgar/data/883569/000110465917035668/0001104659-17-035668-index.htm,51 KB,2017-05-26,2017,0000883569
6717,https://www.sec.gov/Archives/edgar/data/1378718/000137871817000023/0001378718-17-000023-index.htm,428 KB,2017-05-26,2017,0001378718
6721,https://www.sec.gov/Archives/edgar/data/796343/000079634317000117/0000796343-17-000117-index.htm,45 KB,2017-05-19,2017,0000796343
6726,https://www.sec.gov/Archives/edgar/data/1355444/000129281417001362/0001292814-17-001362-index.htm,85 KB,2017-05-16,2017,0001355444
